gage,threshold,wet_DateTime,q,rewetting_event,weting_subevent,inital_rewetting_rate,p_value_i,rewetting_rate,p_value,sample_rate
8052700,0.25,2009-07-22T01:30:00Z,0.1,222,1,0.023795765143501377,0.5757121987460934,0.040347317630287274,2.1644671828578e-7,0.25
8052700,0.25,2009-07-23T12:30:00Z,0.1,222,2,0.023795765143501377,0.5757121987460934,0.040347317630287274,2.1644671828578e-7,0.25
8052700,0.25,2009-07-28T17:00:00Z,0.8,222,3,0.023795765143501377,0.5757121987460934,0.040347317630287274,2.1644671828578e-7,0.25
8052700,0.25,2010-03-19T05:00:00Z,0,223,0,0.6405631571548925,1.0739743981677858e-46,0.6486351607002991,1.1251105417757131e-131,0.25
8052700,0.25,2010-03-20T23:30:00Z,588,223,1,0.6405631571548925,1.0739743981677858e-46,0.6486351607002991,1.1251105417757131e-131,0.25
8052700,0.25,2010-05-15T06:15:00Z,0,225,0,0.49573566866031793,4.002739752768683e-4,0.49573566866031793,4.002739752768683e-4,0.25
8052700,0.25,2010-05-15T10:45:00Z,33.3,225,1,0.49573566866031793,4.002739752768683e-4,0.49573566866031793,4.002739752768683e-4,0.25
8052700,0.25,2010-07-02T23:45:00Z,0,226,0,-0.016177138161143363,0.8974338131049038,0.15432325173286213,0.007331183473888225,0.25
8052700,0.25,2010-07-03T12:30:00Z,0.2,226,1,-0.016177138161143363,0.8974338131049038,0.15432325173286213,0.007331183473888225,0.25
8052700,0.25,2010-07-04T03:15:00Z,0.2,226,2,-0.016177138161143363,0.8974338131049038,0.15432325173286213,0.007331183473888225,0.25
8052700,0.25,2010-07-04T18:30:00Z,0.4,226,3,-0.016177138161143363,0.8974338131049038,0.15432325173286213,0.007331183473888225,0.25
8052700,0.25,2010-08-19T17:00:00Z,0,227,0,0.0702448644462064,0.09819728977495751,-0.0735993488869606,0.06071320959154232,0.25
8052700,0.25,2010-08-20T11:00:00Z,0.2,227,1,0.0702448644462064,0.09819728977495751,-0.0735993488869606,0.06071320959154232,0.25
8052700,0.25,2010-08-21T17:15:00Z,0.1,227,2,0.0702448644462064,0.09819728977495751,-0.0735993488869606,0.06071320959154232,0.25
8052700,0.25,2010-08-23T08:30:00Z,0.2,227,3,0.0702448644462064,0.09819728977495751,-0.0735993488869606,0.06071320959154232,0.25
8052700,0.25,2010-08-31T05:00:00Z,0.1,228,0,-0.5870161655241632,0.003807553351349859,0.061201973922651295,0.14910617910231003,0.25
8052700,0.25,2010-08-31T12:45:00Z,0,228,1,-0.5870161655241632,0.003807553351349859,0.061201973922651295,0.14910617910231003,0.25
8052700,0.25,2010-08-31T14:45:00Z,0,228,2,-0.5870161655241632,0.003807553351349859,0.061201973922651295,0.14910617910231003,0.25
8052700,0.25,2010-09-01T14:45:00Z,0.2,228,3,-0.5870161655241632,0.003807553351349859,0.061201973922651295,0.14910617910231003,0.25
8052700,0.25,2010-09-02T02:15:00Z,0.3,228,4,-0.5870161655241632,0.003807553351349859,0.061201973922651295,0.14910617910231003,0.25
8052700,0.25,2011-08-15T18:15:00Z,0,230,0,0.009744932392100855,0.36971868007930353,0.004557223473747744,0.2329004233412739,0.25
8052700,0.25,2011-08-17T20:00:00Z,0.1,230,1,0.009744932392100855,0.36971868007930353,0.004557223473747744,0.2329004233412739,0.25
8052700,0.25,2011-08-26T10:30:00Z,0.1,230,2,0.009744932392100855,0.36971868007930353,0.004557223473747744,0.2329004233412739,0.25
8052700,0.25,2013-09-21T12:45:00Z,0,231,0,0.06978030772925706,0.3009605303458799,0.06978030772925706,0.3009605303458799,0.25
8052700,0.25,2013-09-21T21:45:00Z,0.4,231,1,0.06978030772925706,0.3009605303458799,0.06978030772925706,0.3009605303458799,0.25
8052700,0.25,2015-08-05T13:00:00Z,0,232,0,0.05370971986259873,0.4537576618784278,0.05370971986259873,0.4537576618784278,0.25
8052700,0.25,2015-08-05T21:45:00Z,0.3,232,1,0.05370971986259873,0.4537576618784278,0.05370971986259873,0.4537576618784278,0.25
8052700,0.25,2015-08-27T05:00:00Z,0,233,0,0.016037525653327965,0.23229886654764526,0.004088281740254139,0.060205733068708134,0.25
8052700,0.25,2015-08-29T20:30:00Z,0.1,233,1,0.016037525653327965,0.23229886654764526,0.004088281740254139,0.060205733068708134,0.25
8052700,0.25,2015-09-13T22:45:00Z,0.1,233,2,0.016037525653327965,0.23229886654764526,0.004088281740254139,0.060205733068708134,0.25
8052700,0.25,2015-09-20T15:45:00Z,0.1,233,3,0.016037525653327965,0.23229886654764526,0.004088281740254139,0.060205733068708134,0.25
8052700,0.25,2015-09-29T03:30:00Z,0.1,233,4,0.016037525653327965,0.23229886654764526,0.004088281740254139,0.060205733068708134,0.25
8052700,0.25,2015-10-10T19:15:00Z,0.1,233,5,0.016037525653327965,0.23229886654764526,0.004088281740254139,0.060205733068708134,0.25
8052700,0.25,2016-08-14T05:00:00Z,0,234,0,0.10719425631311004,0.769874999892133,0.10837002197090648,0.03664439015085632,0.25
8052700,0.25,2016-08-14T07:45:00Z,0.1,234,1,0.10719425631311004,0.769874999892133,0.10837002197090648,0.03664439015085632,0.25
8052700,0.25,2016-08-14T15:45:00Z,0.2,234,2,0.10719425631311004,0.769874999892133,0.10837002197090648,0.03664439015085632,0.25
8052700,0.25,2016-08-15T04:15:00Z,0.3,234,3,0.10719425631311004,0.769874999892133,0.10837002197090648,0.03664439015085632,0.25
8052700,0.25,2016-08-15T15:15:00Z,0.4,234,4,0.10719425631311004,0.769874999892133,0.10837002197090648,0.03664439015085632,0.25
8052700,0.25,2016-09-10T06:15:00Z,0,235,0,0.10719425631310882,0.3061837232992526,0.0574727420849105,0.25959961319596486,0.25
8052700,0.25,2016-09-10T11:30:00Z,0.1,235,1,0.10719425631310882,0.3061837232992526,0.0574727420849105,0.25959961319596486,0.25
8052700,0.25,2016-09-10T21:45:00Z,0.2,235,2,0.10719425631310882,0.3061837232992526,0.0574727420849105,0.25959961319596486,0.25
8052700,0.25,2016-09-18T09:30:00Z,0,236,0,0.10719425631310883,0.42042093076855713,0.06487211122158246,0.07340669080099732,0.25
8052700,0.25,2016-09-18T13:45:00Z,0.1,236,1,0.10719425631310883,0.42042093076855713,0.06487211122158246,0.07340669080099732,0.25
8052700,0.25,2016-09-19T15:00:00Z,0.3,236,2,0.10719425631310883,0.42042093076855713,0.06487211122158246,0.07340669080099732,0.25
8052700,0.25,2016-10-07T06:15:00Z,0,237,0,0.15117290023076824,0.019849425971165298,0.07737350399798486,0.07333174610059781,0.25
8052700,0.25,2016-10-07T15:45:00Z,0.8,237,1,0.15117290023076824,0.019849425971165298,0.07737350399798486,0.07333174610059781,0.25
8052700,0.25,2016-10-07T22:15:00Z,0.5,237,2,0.15117290023076824,0.019849425971165298,0.07737350399798486,0.07333174610059781,0.25
8052700,0.25,2016-10-08T11:15:00Z,0.9,237,3,0.15117290023076824,0.019849425971165298,0.07737350399798486,0.07333174610059781,0.25
8052700,0.25,2017-08-03T06:15:00Z,0,238,0,0.07146283754207129,0.38149236914591256,0.08101888419053734,0.1752992391342154,0.25
8052700,0.25,2017-08-03T13:00:00Z,0.1,238,1,0.07146283754207129,0.38149236914591256,0.08101888419053734,0.1752992391342154,0.25
8052700,0.25,2017-08-03T23:45:00Z,0.2,238,2,0.07146283754207129,0.38149236914591256,0.08101888419053734,0.1752992391342154,0.25
8052700,0.25,2017-09-11T12:00:00Z,0,239,0,-0.002282949355578609,0.9023555278689228,-0.010921073831513813,0.15479200055018547,0.25
8052700,0.25,2017-09-14T06:15:00Z,0.1,239,1,-0.002282949355578609,0.9023555278689228,-0.010921073831513813,0.15479200055018547,0.25
8052700,0.25,2017-09-25T09:30:00Z,0.1,239,2,-0.002282949355578609,0.9023555278689228,-0.010921073831513813,0.15479200055018547,0.25
8052700,0.25,2017-09-30T17:30:00Z,0.1,239,3,-0.002282949355578609,0.9023555278689228,-0.010921073831513813,0.15479200055018547,0.25
8052700,0.25,2018-06-18T01:00:00Z,0,240,0,0.07146283754207129,0.38149236914591256,0.11171498226278452,0.037358744615971315,0.25
8052700,0.25,2018-06-18T07:45:00Z,0.1,240,1,0.07146283754207129,0.38149236914591256,0.11171498226278452,0.037358744615971315,0.25
8052700,0.25,2018-06-19T08:30:00Z,0.2,240,2,0.07146283754207129,0.38149236914591256,0.11171498226278452,0.037358744615971315,0.25
8052700,0.25,2018-07-27T15:00:00Z,0,241,0,0.043629801606512315,0.5785032449137093,0.043629801606512315,0.5785032449137093,0.25
8052700,0.25,2018-07-27T23:00:00Z,2,241,1,0.043629801606512315,0.5785032449137093,0.043629801606512315,0.5785032449137093,0.25
8052700,0.25,2018-08-10T10:00:00Z,0,242,0,0.062200913652218866,0.3601365989253671,0.062200913652218866,0.3601365989253671,0.25
8052700,0.25,2018-08-10T17:00:00Z,1,242,1,0.062200913652218866,0.3601365989253671,0.062200913652218866,0.3601365989253671,0.25
8052700,0.25,2019-07-30T21:00:00Z,0,243,0,0.030747095838024794,0.5069841891159178,0.030663524956574727,0.4024284326880665,0.25
8052700,0.25,2019-07-31T09:00:00Z,0.4,243,1,0.030747095838024794,0.5069841891159178,0.030663524956574727,0.4024284326880665,0.25
8052700,0.25,2019-07-31T23:30:00Z,0.5,243,2,0.030747095838024794,0.5069841891159178,0.030663524956574727,0.4024284326880665,0.25
8052700,0.25,2020-05-16T13:30:00Z,0,244,0,0.5026770995132248,2.1914173490908393e-12,0.30163009660225776,1.0000670132768506e-7,0.25
8052700,0.25,2020-05-17T02:00:00Z,162,244,1,0.5026770995132248,2.1914173490908393e-12,0.30163009660225776,1.0000670132768506e-7,0.25
8052700,0.25,2020-05-17T13:00:00Z,194,244,2,0.5026770995132248,2.1914173490908393e-12,0.30163009660225776,1.0000670132768506e-7,0.25
8052700,0.25,2020-07-20T08:30:00Z,0,245,0,0.10719425631310883,0.42042093076855713,-0.07340184192725323,0.1466354292761446,0.25
8052700,0.25,2020-07-20T12:45:00Z,0.1,245,1,0.10719425631310883,0.42042093076855713,-0.07340184192725323,0.1466354292761446,0.25
8052700,0.25,2020-07-20T22:45:00Z,0.1,245,2,0.10719425631310883,0.42042093076855713,-0.07340184192725323,0.1466354292761446,0.25
8052700,0.25,2020-07-22T02:15:00Z,0.3,245,3,0.10719425631310883,0.42042093076855713,-0.07340184192725323,0.1466354292761446,0.25
8052700,0.25,2020-08-04T05:30:00Z,0,246,0,0.07146283754207354,0.577752709449731,0.05774795920002208,0.1063790516369071,0.25
8052700,0.25,2020-08-04T10:30:00Z,0.1,246,1,0.07146283754207354,0.577752709449731,0.05774795920002208,0.1063790516369071,0.25
8052700,0.25,2020-08-05T02:15:00Z,0.1,246,2,0.07146283754207354,0.577752709449731,0.05774795920002208,0.1063790516369071,0.25
8052700,0.25,2020-08-06T09:15:00Z,0.3,246,3,0.07146283754207354,0.577752709449731,0.05774795920002208,0.1063790516369071,0.25
8052700,0.25,2020-08-16T22:15:00Z,0,247,0,0.08509665653656993,0.11525970386514767,0.08509665653656993,0.11525970386514767,0.25
8052700,0.25,2020-08-17T09:30:00Z,1.3,247,1,0.08509665653656993,0.11525970386514767,0.08509665653656993,0.11525970386514767,0.25
8052700,0.25,2020-10-23T08:30:00Z,0,249,0,0.21889220446474614,6.257190694063341e-4,0.28534653449250846,3.086739183365576e-7,0.25
8052700,0.25,2020-10-23T18:45:00Z,4.1,249,1,0.21889220446474614,6.257190694063341e-4,0.28534653449250846,3.086739183365576e-7,0.25
8052700,0.25,2020-10-24T03:00:00Z,10.5,249,2,0.21889220446474614,6.257190694063341e-4,0.28534653449250846,3.086739183365576e-7,0.25
8052700,0.25,2021-03-21T05:00:00Z,0.1,250,0,0.17064925233337913,0.0024162974554201525,0.2564417672468643,7.041193987576256e-36,0.25
8052700,0.25,2021-03-23T04:45:00Z,0.3,250,1,0.17064925233337913,0.0024162974554201525,0.2564417672468643,7.041193987576256e-36,0.25
8052700,0.25,2021-03-23T19:45:00Z,3.9,250,2,0.17064925233337913,0.0024162974554201525,0.2564417672468643,7.041193987576256e-36,0.25
8052700,0.25,2021-08-17T17:45:00Z,0,251,0,0.19636086662114136,0.02555527673658241,0.19636086662114136,0.02555527673658241,0.25
8052700,0.25,2021-08-18T01:45:00Z,0.5,251,1,0.19636086662114136,0.02555527673658241,0.19636086662114136,0.02555527673658241,0.25
8052700,0.25,2022-09-28T15:15:00Z,0,252,0,0.04228357344562683,0.198267835713118,0.09705332241990312,4.753476435047222e-21,0.25
8052700,0.25,2022-09-29T06:30:00Z,0.2,252,1,0.04228357344562683,0.198267835713118,0.09705332241990312,4.753476435047222e-21,0.25
8052700,0.25,2022-09-30T18:15:00Z,0.1,252,2,0.04228357344562683,0.198267835713118,0.09705332241990312,4.753476435047222e-21,0.25
8052700,0.25,2022-10-06T01:00:00Z,0.5,252,3,0.04228357344562683,0.198267835713118,0.09705332241990312,4.753476435047222e-21,0.25
8052700,0.25,2022-10-22T05:00:00Z,0.1,253,0,0.16580643672755,0.01625217037390272,0.1557918198372019,2.375422048115972e-7,0.25
8052700,0.25,2022-10-23T15:15:00Z,0.3,253,1,0.16580643672755,0.01625217037390272,0.1557918198372019,2.375422048115972e-7,0.25
8052700,0.25,2023-09-12T10:45:00Z,0,254,0,0.679526766092972,8.783120927468721e-6,0.679526766092972,8.783120927468721e-6,0.25
8052700,0.25,2023-09-12T13:45:00Z,13.2,254,1,0.679526766092972,8.783120927468721e-6,0.679526766092972,8.783120927468721e-6,0.25
8052700,0.25,2023-09-22T17:15:00Z,0,255,0,0.30103918001792107,0.03468336171565941,0.30103918001792107,0.03468336171565941,0.25
8052700,0.25,2023-09-22T21:15:00Z,7.1,255,1,0.30103918001792107,0.03468336171565941,0.30103918001792107,0.03468336171565941,0.25
8052700,0.25,2023-09-26T04:45:00Z,0,256,0,0.47648734567154294,5.35599005694632e-4,0.47648734567154294,5.35599005694632e-4,0.25
8052700,0.25,2023-09-26T08:15:00Z,13.4,256,1,0.47648734567154294,5.35599005694632e-4,0.47648734567154294,5.35599005694632e-4,0.25
11128500,0.25,1988-11-02T19:41:00Z,0,287,0,0.05990128253487771,0.4648259726853492,0.05990128253487771,0.4648259726853492,0.2
11128500,0.25,1988-11-03T23:08:00Z,50,287,1,0.05990128253487771,0.4648259726853492,0.05990128253487771,0.4648259726853492,0.2
11128500,0.25,1988-11-12T10:45:00Z,0,288,0,0.22566148545819434,0.16222038539611197,0.17491930044045848,1.1794738152357384e-9,0.25
11128500,0.25,1988-11-12T14:00:00Z,0.5,288,1,0.22566148545819434,0.16222038539611197,0.17491930044045848,1.1794738152357384e-9,0.25
11128500,0.25,1988-11-13T04:30:00Z,0.4,288,2,0.22566148545819434,0.16222038539611197,0.17491930044045848,1.1794738152357384e-9,0.25
11128500,0.25,1988-11-13T10:15:00Z,1.2,288,3,0.22566148545819434,0.16222038539611197,0.17491930044045848,1.1794738152357384e-9,0.25
11128500,0.25,1988-11-14T03:45:00Z,0.7,288,4,0.22566148545819434,0.16222038539611197,0.17491930044045848,1.1794738152357384e-9,0.25
11128500,0.25,1988-12-17T08:30:00Z,0,289,0,0.19714788332147626,0.04734961739128434,0.03479047290141874,0.5784857610753327,0.25
11128500,0.25,1988-12-17T21:15:00Z,4.2,289,1,0.19714788332147626,0.04734961739128434,0.03479047290141874,0.5784857610753327,0.25
11128500,0.25,1988-12-18T02:45:00Z,4.5,289,2,0.19714788332147626,0.04734961739128434,0.03479047290141874,0.5784857610753327,0.25
11128500,0.25,1988-12-18T12:15:00Z,4.7,289,3,0.19714788332147626,0.04734961739128434,0.03479047290141874,0.5784857610753327,0.25
11128500,0.25,1988-12-19T00:15:00Z,3.3,289,4,0.19714788332147626,0.04734961739128434,0.03479047290141874,0.5784857610753327,0.25
11128500,0.25,1989-02-07T09:00:00Z,0,290,0,0.4323687059600142,0.03538085953257692,0.15548490326075795,5.984996140327807e-11,0.25
11128500,0.25,1989-02-07T11:30:00Z,0.2,290,1,0.4323687059600142,0.03538085953257692,0.15548490326075795,5.984996140327807e-11,0.25
11128500,0.25,1989-02-08T19:45:00Z,0.8,290,2,0.4323687059600142,0.03538085953257692,0.15548490326075795,5.984996140327807e-11,0.25
11128500,0.25,1989-02-09T02:30:00Z,1.6,290,3,0.4323687059600142,0.03538085953257692,0.15548490326075795,5.984996140327807e-11,0.25
11128500,0.25,1989-01-12T08:00:00Z,2.3,293,0,NA,NA,-0.4645009805914934,0.080454718721834,0.25
11128500,0.25,1989-01-12T10:00:00Z,2.5,293,1,NA,NA,-0.4645009805914934,0.080454718721834,0.25
11128500,0.25,1989-01-12T15:00:00Z,2.5,293,2,NA,NA,-0.4645009805914934,0.080454718721834,0.25
11128500,0.25,1989-01-12T19:15:00Z,2.3,293,3,NA,NA,-0.4645009805914934,0.080454718721834,0.25
11128500,0.25,1989-01-12T23:30:00Z,2.1,293,4,NA,NA,-0.4645009805914934,0.080454718721834,0.25
11128500,0.25,1989-01-13T11:15:00Z,2.7,293,5,NA,NA,-0.4645009805914934,0.080454718721834,0.25
11128500,0.25,1989-01-13T17:00:00Z,2.3,293,6,NA,NA,-0.4645009805914934,0.080454718721834,0.25
11128500,0.25,1989-01-13T21:45:00Z,2.5,293,7,NA,NA,-0.4645009805914934,0.080454718721834,0.25
11128500,0.25,1989-01-14T02:15:00Z,2.1,293,8,NA,NA,-0.4645009805914934,0.080454718721834,0.25
11128500,0.25,1990-02-17T12:15:00Z,0,294,0,0.13305383122456074,0.2645780871543486,0.13305383122456074,0.2645780871543486,0.25
11128500,0.25,1990-02-17T17:00:00Z,5,294,1,0.13305383122456074,0.2645780871543486,0.13305383122456074,0.2645780871543486,0.25
11128500,0.25,1991-05-03T21:45:00Z,0,297,0,0.06827665023870359,0.4481321911723425,0.026604030432005477,0.6219115834661575,0.25
11128500,0.25,1991-05-04T04:30:00Z,0.2,297,1,0.06827665023870359,0.4481321911723425,0.026604030432005477,0.6219115834661575,0.25
11128500,0.25,1991-05-04T12:00:00Z,0.3,297,2,0.06827665023870359,0.4481321911723425,0.026604030432005477,0.6219115834661575,0.25
11128500,0.25,1991-06-10T07:30:00Z,0,298,0,0.007938186519979377,0.9312751023110054,0.007938186519979377,0.9312751023110054,0.25
11128500,0.25,1991-06-11T01:30:00Z,55,298,1,0.007938186519979377,0.9312751023110054,0.007938186519979377,0.9312751023110054,0.25
11128500,0.25,1992-02-09T08:00:00Z,0,301,0,0.12894397741906538,0.3688462917839306,0.14427500784975433,0.043345749974041184,0.25
11128500,0.25,1992-02-09T11:45:00Z,1.8,301,1,0.12894397741906538,0.3688462917839306,0.14427500784975433,0.043345749974041184,0.25
11128500,0.25,1992-02-09T23:30:00Z,1.8,301,2,0.12894397741906538,0.3688462917839306,0.14427500784975433,0.043345749974041184,0.25
11128500,0.25,1992-08-23T08:15:00Z,0,302,0,0.095511477582263,0.20317236105347974,-0.018198511560644663,0.7396097249316522,0.25
11128500,0.25,1992-08-24T01:30:00Z,19,302,1,0.095511477582263,0.20317236105347974,-0.018198511560644663,0.7396097249316522,0.25
11128500,0.25,1992-08-24T13:45:00Z,25,302,2,0.095511477582263,0.20317236105347974,-0.018198511560644663,0.7396097249316522,0.25
11128500,0.25,1992-08-24T20:30:00Z,31,302,3,0.095511477582263,0.20317236105347974,-0.018198511560644663,0.7396097249316522,0.25
11128500,0.25,1992-08-25T01:15:00Z,31,302,4,0.095511477582263,0.20317236105347974,-0.018198511560644663,0.7396097249316522,0.25
11128500,0.25,1993-11-03T19:45:00Z,0,305,0,0.08312991943576634,0.4196571085581988,0.08312991943576634,0.4196571085581988,0.25
11128500,0.25,1993-11-04T01:30:00Z,2,305,1,0.08312991943576634,0.4196571085581988,0.08312991943576634,0.4196571085581988,0.25
11128500,0.25,1994-06-13T23:00:00Z,0,306,0,0.10719425631310883,0.42042093076855713,0.10719425631310883,0.42042093076855713,0.25
11128500,0.25,1994-06-14T03:15:00Z,0.1,306,1,0.10719425631310883,0.42042093076855713,0.10719425631310883,0.42042093076855713,0.25
11128500,0.25,1996-07-21T07:00:00Z,1.7,309,0,0.6358499435074079,1.0353056598983706e-10,0.20359375940034122,0.00270468839842377,0.25
11128500,0.25,1996-07-22T02:15:00Z,53,309,1,0.6358499435074079,1.0353056598983706e-10,0.20359375940034122,0.00270468839842377,0.25
11128500,0.25,1996-07-22T21:45:00Z,76,309,2,0.6358499435074079,1.0353056598983706e-10,0.20359375940034122,0.00270468839842377,0.25
11128500,0.25,1996-07-23T03:00:00Z,78,309,3,0.6358499435074079,1.0353056598983706e-10,0.20359375940034122,0.00270468839842377,0.25
11128500,0.25,1997-04-23T09:45:00Z,0,310,0,0.014638083023316163,0.7767873133505214,0.014638083023316163,0.7767873133505214,0.25
11128500,0.25,1997-04-23T22:30:00Z,0.9,310,1,0.014638083023316163,0.7767873133505214,0.014638083023316163,0.7767873133505214,0.25
11128500,0.25,1997-07-16T11:00:00Z,0,311,0,0.10456222240991209,0.2997646783605563,0.10456222240991209,0.2997646783605563,0.25
11128500,0.25,1997-07-17T00:45:00Z,34,311,1,0.10456222240991209,0.2997646783605563,0.10456222240991209,0.2997646783605563,0.25
11128500,0.25,2002-08-03T05:15:00Z,0,312,0,0.032662737907237935,0.7439966668411646,0.032662737907237935,0.7439966668411646,0.25
11128500,0.25,2002-08-04T03:30:00Z,91,312,1,0.032662737907237935,0.7439966668411646,0.032662737907237935,0.7439966668411646,0.25
11128500,0.25,2003-01-04T08:00:00Z,11,313,0,1.961217086150083,0.06199286810263533,-1.7046147143307528,0.09197999118364052,0.25
11128500,0.25,2003-01-05T04:15:00Z,14,313,1,1.961217086150083,0.06199286810263533,-1.7046147143307528,0.09197999118364052,0.25
11128500,0.25,2003-01-05T17:30:00Z,12,313,2,1.961217086150083,0.06199286810263533,-1.7046147143307528,0.09197999118364052,0.25
11128500,0.25,2003-01-06T01:15:00Z,11,313,3,1.961217086150083,0.06199286810263533,-1.7046147143307528,0.09197999118364052,0.25
11128500,0.25,2003-01-06T05:30:00Z,11,313,4,1.961217086150083,0.06199286810263533,-1.7046147143307528,0.09197999118364052,0.25
11128500,0.25,2004-07-17T07:45:00Z,0,314,0,0.291401330642933,0.03639809443672838,0.21518361589133486,0.1306949905058598,0.25
11128500,0.25,2004-07-17T18:45:00Z,81,314,1,0.291401330642933,0.03639809443672838,0.21518361589133486,0.1306949905058598,0.25
11128500,0.25,2004-07-18T01:30:00Z,87,314,2,0.291401330642933,0.03639809443672838,0.21518361589133486,0.1306949905058598,0.25
11128500,0.25,2004-07-18T09:15:00Z,94,314,3,0.291401330642933,0.03639809443672838,0.21518361589133486,0.1306949905058598,0.25
11128500,0.25,2004-07-18T13:45:00Z,93,314,4,0.291401330642933,0.03639809443672838,0.21518361589133486,0.1306949905058598,0.25
11128500,0.25,2004-07-18T22:15:00Z,105,314,5,0.291401330642933,0.03639809443672838,0.21518361589133486,0.1306949905058598,0.25
11128500,0.25,2010-07-25T00:30:00Z,0,316,0,1.0719425631310813,1.417864182965406e-91,0.1797881200244086,1.4340091593650738e-5,0.25
11128500,0.25,2010-07-25T02:30:00Z,0.1,316,1,1.0719425631310813,1.417864182965406e-91,0.1797881200244086,1.4340091593650738e-5,0.25
11128500,0.25,2010-07-25T22:00:00Z,0.2,316,2,1.0719425631310813,1.417864182965406e-91,0.1797881200244086,1.4340091593650738e-5,0.25
11128500,0.25,2010-07-26T02:00:00Z,0.4,316,3,1.0719425631310813,1.417864182965406e-91,0.1797881200244086,1.4340091593650738e-5,0.25
11128500,0.25,2010-07-31T21:30:00Z,0,317,0,0.1808694641829285,0.0852254175691278,0.1808694641829285,0.0852254175691278,0.25
11128500,0.25,2010-08-01T02:30:00Z,0.7,317,1,0.1808694641829285,0.0852254175691278,0.1808694641829285,0.0852254175691278,0.25
11128500,0.25,2014-09-14T12:30:00Z,0,321,0,0.1328235265339278,0.09224107306298876,0.1021735488420723,0.138675838765797,0.25
11128500,0.25,2014-09-14T21:00:00Z,3,321,1,0.1328235265339278,0.09224107306298876,0.1021735488420723,0.138675838765797,0.25
11128500,0.25,2014-09-15T02:15:00Z,3.4,321,2,0.1328235265339278,0.09224107306298876,0.1021735488420723,0.138675838765797,0.25
11128500,0.25,2015-01-04T08:00:00Z,5.3,323,0,7.565861293675446,0.058578555655378055,-2.8196123194079497,0.038759466538213924,0.25
11128500,0.25,2015-01-04T12:30:00Z,5.5,323,1,7.565861293675446,0.058578555655378055,-2.8196123194079497,0.038759466538213924,0.25
11128500,0.25,2015-01-04T18:15:00Z,5.3,323,2,7.565861293675446,0.058578555655378055,-2.8196123194079497,0.038759466538213924,0.25
11128500,0.25,2015-01-05T03:00:00Z,5.3,323,3,7.565861293675446,0.058578555655378055,-2.8196123194079497,0.038759466538213924,0.25
11128500,0.25,2015-01-05T13:45:00Z,5.3,323,4,7.565861293675446,0.058578555655378055,-2.8196123194079497,0.038759466538213924,0.25
11128500,0.25,2015-01-05T18:15:00Z,5.1,323,5,7.565861293675446,0.058578555655378055,-2.8196123194079497,0.038759466538213924,0.25
11128500,0.25,2015-01-05T23:45:00Z,5.3,323,6,7.565861293675446,0.058578555655378055,-2.8196123194079497,0.038759466538213924,0.25
11128500,0.25,2016-12-15T13:45:00Z,0,327,0,1.213517652755604,9.32051187163998e-20,0.8766162002608261,3.908839913897656e-263,0.25
11128500,0.25,2016-12-16T03:15:00Z,0.4,327,1,1.213517652755604,9.32051187163998e-20,0.8766162002608261,3.908839913897656e-263,0.25
11128500,0.25,2016-12-24T04:45:00Z,0,327,2,1.213517652755604,9.32051187163998e-20,0.8766162002608261,3.908839913897656e-263,0.25
11128500,0.25,2016-12-23T08:00:00Z,0,328,0,0.8273837014517847,1.1435326046528856e-24,0.8273837014517847,1.1435326046528856e-24,0.25
11128500,0.25,2016-12-24T03:15:00Z,3.6,328,1,0.8273837014517847,1.1435326046528856e-24,0.8273837014517847,1.1435326046528856e-24,0.25
11128500,0.25,2017-01-16T20:45:00Z,0,330,0,0.10719425631310883,0.42042093076855713,0.10719425631310883,0.42042093076855713,0.25
11128500,0.25,2017-01-17T01:00:00Z,0.1,330,1,0.10719425631310883,0.42042093076855713,0.10719425631310883,0.42042093076855713,0.25
11128500,0.25,2017-05-07T15:00:00Z,0,331,0,0.12201879728494633,0.12838478402127781,0.12201879728494633,0.12838478402127781,0.25
11128500,0.25,2017-05-08T02:00:00Z,1.1,331,1,0.12201879728494633,0.12838478402127781,0.12201879728494633,0.12838478402127781,0.25
11128500,0.25,2017-05-13T22:30:00Z,0,332,0,0.42626291614072237,0.003016801563177461,0.3065267272057295,2.261357480547958e-10,0.25
11128500,0.25,2017-05-14T02:15:00Z,0.5,332,1,0.42626291614072237,0.003016801563177461,0.3065267272057295,2.261357480547958e-10,0.25
11128500,0.25,2017-05-14T19:00:00Z,0.5,332,2,0.42626291614072237,0.003016801563177461,0.3065267272057295,2.261357480547958e-10,0.25
11128500,0.25,2017-05-15T02:45:00Z,1.1,332,3,0.42626291614072237,0.003016801563177461,0.3065267272057295,2.261357480547958e-10,0.25
11128500,0.25,2017-05-18T00:45:00Z,0,333,0,0.9379497427396966,0.010130721466576132,0.39823453473178444,1.3019651665979015e-13,0.25
11128500,0.25,2017-05-18T03:15:00Z,0.1,333,1,0.9379497427396966,0.010130721466576132,0.39823453473178444,1.3019651665979015e-13,0.25
11128500,0.25,2017-05-18T12:45:00Z,0.2,333,2,0.9379497427396966,0.010130721466576132,0.39823453473178444,1.3019651665979015e-13,0.25
11128500,0.25,2017-05-19T02:15:00Z,0.8,333,3,0.9379497427396966,0.010130721466576132,0.39823453473178444,1.3019651665979015e-13,0.25
11128500,0.25,2018-03-10T21:00:00Z,0,335,0,1.015584759610204,1.2249434437871285e-14,1.183386254406572,4.014695237788481e-13,0.25
